movie_title,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,aspect_ratio,movie_facebook_likes,imdb_score
Diary of a Mad Black Woman ,Color,Darren Grant,62.0,116.0,0.0,476.0,Kimberly Elise,907.0,50382128.0,Comedy|Drama|Romance,Cicely Tyson,10472,2723,Tamara Taylor,0.0,comic relief|diary|kiss|madea series|state flag,http://www.imdb.com/title/tt0422093/?ref_=fn_tt_tt_1,202.0,English,USA,PG-13,5500000.0,2005.0,637.0,1.85,0,5.6
Final Destination 3 ,Color,James Wong,216.0,86.0,70.0,318.0,Gina Holden,440.0,54098051.0,Horror,Chelan Simmons,102861,2420,Crystal Lowe,0.0,amusement park|death|fate|premonition|roller coaster,http://www.imdb.com/title/tt0414982/?ref_=fn_tt_tt_1,571.0,English,Germany,R,25000000.0,2006.0,346.0,2.35,0,5.8
The Corruptor ,Color,James Foley,91.0,110.0,164.0,45.0,Paul Ben-Victor,258.0,15156200.0,Action|Crime|Drama|Mystery|Thriller,Byron Mann,15358,571,Kim Chan,2.0,chinatown|illegal immigrant|new york|police|triad,http://www.imdb.com/title/tt0142192/?ref_=fn_tt_tt_1,131.0,English,USA,R,30000000.0,1999.0,218.0,2.35,328,6.0
The International ,Color,Tom Tykwer,245.0,118.0,670.0,294.0,Brían F. O'Byrne,6000.0,25450527.0,Action|Crime|Drama|Mystery|Thriller,Naomi Watts,80196,7654,Armin Mueller-Stahl,0.0,bank|chase|district attorney|interpol|murder,http://www.imdb.com/title/tt0963178/?ref_=fn_tt_tt_1,190.0,English,USA,R,50000000.0,2009.0,450.0,2.35,0,6.5
Bring It On ,Color,Peyton Reed,139.0,98.0,235.0,229.0,Lindsay Sloane,4000.0,68353550.0,Comedy|Sport,Kirsten Dunst,70141,5270,Clare Kramer,1.0,championship|cheerleading|high school|teen comedy|teenage romance,http://www.imdb.com/title/tt0204946/?ref_=fn_tt_tt_1,385.0,English,USA,PG-13,10000000.0,2000.0,464.0,1.85,0,5.9
American Hero ,Color,Nick Love,16.0,86.0,63.0,175.0,Christopher Berry,489.0,,Action|Comedy|Drama|Sci-Fi,Eddie Griffin,2706,1278,Michelle Tabora,2.0,father son relationship|female nudity|mother daughter relationship|reconciliation|superhero,http://www.imdb.com/title/tt4733536/?ref_=fn_tt_tt_1,23.0,English,USA,,990000.0,2015.0,207.0,,549,4.9
Youth in Revolt ,Color,Miguel Arteta,192.0,90.0,44.0,729.0,Ari Graynor,12000.0,15281286.0,Comedy|Drama|Romance,Steve Buscemi,64646,16004,Fred Willard,2.0,alter ego|boarding school|love|masturbation|teen movie,http://www.imdb.com/title/tt0403702/?ref_=fn_tt_tt_1,105.0,English,USA,R,18000000.0,2009.0,904.0,1.85,0,6.5
After the Sunset ,Color,Brett Ratner,117.0,97.0,420.0,455.0,Don Cheadle,4000.0,28328132.0,Action|Comedy|Crime|Drama,Salma Hayek,38298,9814,Chris Penn,2.0,diamond|fbi|fbi agent|island|thief,http://www.imdb.com/title/tt0367479/?ref_=fn_tt_tt_1,147.0,English,USA,PG-13,58000000.0,2004.0,3000.0,2.35,782,6.3
Imagine That ,Color,Karey Kirkpatrick,93.0,107.0,11.0,506.0,Ronny Cox,939.0,16088610.0,Comedy|Drama|Family|Fantasy,Stephen Root,10417,3742,Richard Schiff,2.0,blanket|competition|family relationships|feather|sleepover,http://www.imdb.com/title/tt0780567/?ref_=fn_tt_tt_1,39.0,English,USA,PG,55000000.0,2009.0,605.0,2.35,610,5.6
Scary Movie 2 ,Color,Keenen Ivory Wayans,127.0,83.0,322.0,179.0,Veronica Cartwright,1000.0,71277420.0,Comedy,Natasha Lyonne,119590,1645,Andy Richter,7.0,blow job|demon|exorcism|priest|professor,http://www.imdb.com/title/tt0257106/?ref_=fn_tt_tt_1,548.0,English,USA,R,45000000.0,2001.0,422.0,1.85,0,5.2
Beauty Shop ,Color,Bille Woodruff,72.0,105.0,23.0,485.0,Keshia Knight Pulliam,1000.0,36310118.0,Comedy,Alfre Woodard,13194,3535,LisaRaye McCoy,1.0,client|dentures|false teeth|reference to peter pan|single parent,http://www.imdb.com/title/tt0388500/?ref_=fn_tt_tt_1,59.0,English,USA,PG-13,,2005.0,619.0,2.35,671,5.5
Underworld: Evolution ,Color,Len Wiseman,206.0,102.0,235.0,520.0,Tony Curran,956.0,62318875.0,Action|Adventure|Fantasy|Sci-Fi|Thriller,Sophia Myles,156225,2998,Derek Jacobi,1.0,death|feud|forbidden love|vampire|werewolf,http://www.imdb.com/title/tt0401855/?ref_=fn_tt_tt_1,502.0,English,USA,R,50000000.0,2006.0,845.0,2.35,0,6.8
I Origins ,Color,Mike Cahill,140.0,106.0,135.0,11.0,Cara Seymour,7000.0,334658.0,Drama|Romance|Sci-Fi,Steven Yeun,75633,7098,Venida Evans,0.0,buddhism|evolution|eye|reincarnation|stuck in elevator,http://www.imdb.com/title/tt2884206/?ref_=fn_tt_tt_1,160.0,English,USA,R,,2014.0,71.0,2.39,32000,7.3
Easy Virtue ,Color,Stephan Elliott,135.0,97.0,11.0,548.0,Kristin Scott Thomas,14000.0,2656324.0,Comedy|Romance,Colin Firth,16444,16431,Kris Marshall,4.0,estate|female frontal nudity|female nudity|no panties|unhappy marriage,http://www.imdb.com/title/tt0808244/?ref_=fn_tt_tt_1,79.0,English,UK,PG-13,,2008.0,1000.0,2.35,2000,6.7
Lucky Number Slevin ,Color,Paul McGuigan,202.0,110.0,118.0,1000.0,Morgan Freeman,13000.0,22494487.0,Crime|Drama|Mystery|Thriller,Bruce Willis,262160,26451,Dorian Missick,3.0,coroner|death|gay son|love|mistaken identity,http://www.imdb.com/title/tt0425210/?ref_=fn_tt_tt_1,507.0,English,Germany,R,27000000.0,2006.0,11000.0,2.35,10000,7.8
Tiger Orange ,Color,Wade Gasque,13.0,75.0,0.0,46.0,Vincent Duvall,267.0,,Drama,Ty Parker,683,488,Loanne Bishop,2.0,coming out|father son relationship|gay|gay brother|toilet sex,http://www.imdb.com/title/tt2866824/?ref_=fn_tt_tt_1,8.0,English,USA,Unrated,100000.0,2014.0,87.0,1.78,182,6.8
Bend It Like Beckham ,Color,Gurinder Chadha,161.0,112.0,98.0,397.0,Parminder Nagra,883.0,32541719.0,Comedy|Drama|Romance|Sport,Archie Panjabi,89806,2201,Anupam Kher,0.0,hinduism|marriage engagement|soccer|team|tradition,http://www.imdb.com/title/tt0286499/?ref_=fn_tt_tt_1,438.0,English,UK,PG-13,3500159.0,2002.0,528.0,1.85,0,6.7
Insomnia Manica ,Color,Daston Kalili,,127.0,2.0,0.0,Rai Alexandra,2.0,,Thriller,Daston Kalili,16,2,Chin-Chien Chang,0.0,,http://www.imdb.com/title/tt0455556/?ref_=fn_tt_tt_1,3.0,English,USA,,500000.0,2005.0,0.0,1.33,0,5.8
Maria Full of Grace ,Color,Joshua Marston,155.0,101.0,13.0,6.0,Wilson Guerrero,280.0,6517198.0,Crime|Drama,Catalina Sandino Moreno,30474,308,Yenny Paola Vega,0.0,colombia|colombian|drug mule|money|stomach,http://www.imdb.com/title/tt0390221/?ref_=fn_tt_tt_1,172.0,Spanish,Colombia,R,3000000.0,2004.0,11.0,1.85,0,7.5
Beasts of the Southern Wild ,Color,Benh Zeitlin,663.0,93.0,188.0,168.0,Gina Montana,2000.0,12784397.0,Drama|Fantasy,Quvenzhané Wallis,70336,2658,Dwight Henry,0.0,auroch|community|hospital|illness|six year old,http://www.imdb.com/title/tt2125435/?ref_=fn_tt_tt_1,269.0,English,USA,PG-13,1800000.0,2012.0,458.0,1.85,31000,7.3
The Shining ,Color,Stanley Kubrick,253.0,146.0,0.0,413.0,Shelley Duvall,888.0,,Drama|Horror,Scatman Crothers,610333,2560,Joe Turkel,0.0,breaking down a door|haunted hotel|identical twins|labyrinth|twin sisters,http://www.imdb.com/title/tt0081505/?ref_=fn_tt_tt_1,1320.0,English,USA,R,19000000.0,1980.0,629.0,1.37,37000,8.4
Extreme Movie ,Color,Adam Jay Epstein,14.0,76.0,0.0,227.0,Denise Boutte,387.0,,Comedy,Rich Ceraulo,9560,1190,Vanessa Lee Chester,6.0,box office flop|female frontal nudity|pink bra and panties|red bra and panties|sex,http://www.imdb.com/title/tt0806147/?ref_=fn_tt_tt_1,35.0,English,USA,R,,2008.0,295.0,1.85,636,3.8
The Piano ,Color,Jane Campion,83.0,121.0,319.0,11.0,Ian Mune,1000.0,40158000.0,Drama|Music|Romance,Holly Hunter,63931,1051,Geneviève Lemon,1.0,adultery|daughter|male rear nudity|new zealand|piano,http://www.imdb.com/title/tt0107822/?ref_=fn_tt_tt_1,241.0,English,New Zealand,R,7000000.0,1993.0,18.0,1.85,0,7.6
The Polar Express ,Color,Robert Zemeckis,188.0,100.0,0.0,267.0,Eddie Deezen,15000.0,665426.0,Adventure|Animation|Family|Fantasy,Tom Hanks,120798,16264,Peter Scolari,0.0,boy|christmas|christmas eve|north pole|train,http://www.imdb.com/title/tt0338348/?ref_=fn_tt_tt_1,444.0,English,USA,G,165000000.0,2004.0,726.0,2.35,10000,6.6
The Score ,Color,Frank Oz,141.0,124.0,0.0,580.0,Marlon Brando,22000.0,71069884.0,Crime|Drama|Thriller,Robert De Niro,101899,32871,Gary Farmer,0.0,partner|running|scepter|surveillance|thief,http://www.imdb.com/title/tt0227445/?ref_=fn_tt_tt_1,445.0,English,USA,R,68000000.0,2001.0,10000.0,2.35,0,6.8
Critical Care ,Color,Sidney Lumet,25.0,107.0,0.0,745.0,Anne Bancroft,941.0,141853.0,Comedy|Drama,Kyra Sedgwick,1427,3099,Albert Brooks,2.0,half sister|hospital|latex gloves|medicine|nun,http://www.imdb.com/title/tt0118901/?ref_=fn_tt_tt_1,12.0,English,Australia,R,12000000.0,1997.0,754.0,1.85,88,6.0
50/50 ,Color,Jonathan Levine,327.0,100.0,129.0,3000.0,Anna Kendrick,23000.0,34963967.0,Comedy|Drama|Romance,Joseph Gordon-Levitt,270441,39807,Bryce Dallas Howard,2.0,best friend|cancer|survival rate|therapist|vomiting,http://www.imdb.com/title/tt1306980/?ref_=fn_tt_tt_1,378.0,English,USA,R,8000000.0,2011.0,10000.0,1.85,40000,7.7
Valley of the Wolves: Iraq ,Color,Serdar Akar,16.0,122.0,11.0,173.0,Bergüzar Korel,205.0,,Action|Adventure,Necati Sasmaz,14486,808,Ghassan Massoud,3.0,abu ghraib|bomb|christian|explosion|iraq,http://www.imdb.com/title/tt0493264/?ref_=fn_tt_tt_1,159.0,Arabic,Turkey,,8300000.0,2006.0,197.0,1.85,467,6.0
Tim and Eric's Billion Dollar Movie ,Color,Tim Heidecker,82.0,93.0,78.0,197.0,William Atherton,536.0,200803.0,Comedy,Michael Gross,7988,1467,Bob Ross,3.0,film in film|man with glasses|reference to steven spielberg|self referential|shopping mall,http://www.imdb.com/title/tt1855401/?ref_=fn_tt_tt_1,71.0,English,USA,R,3000000.0,2012.0,317.0,1.78,0,5.3
Firestarter ,Color,Mark L. Lester,45.0,114.0,73.0,563.0,George C. Scott,695.0,15100000.0,Action|Horror|Sci-Fi|Thriller,Heather Locklear,22797,3444,David Keith,1.0,captain|experiment|fire|psychic|secret government agency,http://www.imdb.com/title/tt0087262/?ref_=fn_tt_tt_1,96.0,English,USA,R,15000000.0,1984.0,654.0,2.35,0,6.0
Pink Narcissus ,Color,James Bidgood,8.0,65.0,0.0,,Bobby Kendall,0.0,8231.0,Drama|Fantasy,Don Brooks,803,0,,1.0,male frontal nudity|male pubic hair|male rear nudity|pubic hair|street hustler,http://www.imdb.com/title/tt0067580/?ref_=fn_tt_tt_1,16.0,English,USA,Not Rated,27000.0,1971.0,0.0,1.37,85,6.7
The Art of War ,Color,Christian Duguay,110.0,116.0,18.0,249.0,Cary-Hiroyuki Tagawa,2000.0,30199105.0,Action|Adventure|Crime|Thriller,Michael Biehn,25346,3753,Anne Archer,0.0,blood splatter|fbi|murder|secretary general|united nations,http://www.imdb.com/title/tt0160009/?ref_=fn_tt_tt_1,167.0,English,USA,R,40000000.0,2000.0,1000.0,2.35,470,5.7
The Lion of Judah ,Color,Deryck Broom,7.0,87.0,11.0,397.0,Omar Benson Miller,578.0,,Animation,Vic Mignogna,458,1730,Anupam Kher,0.0,animal|donkey|lamb|pig|rooster,http://www.imdb.com/title/tt1212022/?ref_=fn_tt_tt_1,3.0,English,USA,PG,15000000.0,2011.0,418.0,1.78,381,3.7
Family Plot ,Color,Alfred Hitchcock,67.0,120.0,13000.0,416.0,Bruce Dern,897.0,,Comedy|Thriller,Ed Lauter,15293,2811,William Devane,1.0,actor|diamond|heir|kidnapping|ransom,http://www.imdb.com/title/tt0074512/?ref_=fn_tt_tt_1,111.0,English,USA,PG,4490375.0,1976.0,844.0,1.85,609,6.8
The Scorch Trials ,Color,Wes Ball,249.0,132.0,47.0,240.0,Lili Taylor,988.0,81687587.0,Action|Sci-Fi|Thriller,Ki Hong Lee,138246,2517,Rosa Salazar,0.0,desert|disease|escape|resistance|virus,http://www.imdb.com/title/tt4046784/?ref_=fn_tt_tt_1,360.0,English,USA,PG-13,61000000.0,2015.0,960.0,2.35,24000,6.4
Higher Ground ,Color,Vera Farmiga,68.0,109.0,0.0,186.0,Bill Irwin,553.0,841206.0,Drama,Donna Murphy,2603,1439,Michael Chernus,0.0,1960s|belief in the afterlife|domestic violence|faith|minister,http://www.imdb.com/title/tt1562568/?ref_=fn_tt_tt_1,34.0,English,USA,R,,2011.0,471.0,1.85,952,6.3
The Kentucky Fried Movie ,Color,John Landis,82.0,83.0,644.0,11.0,Barry Dennen,119.0,,Comedy,David Zucker,13915,190,Tara Strohmeier,0.0,fake commercial|fake newscast|fake trailer|parody|spoof,http://www.imdb.com/title/tt0076257/?ref_=fn_tt_tt_1,109.0,English,USA,R,650000.0,1977.0,29.0,1.85,0,6.5
Tales from the Crypt: Demon Knight ,Color,Ernest R. Dickerson,66.0,92.0,226.0,580.0,Jada Pinkett Smith,1000.0,21088568.0,Action|Fantasy|Horror|Thriller,CCH Pounder,16646,3931,Gary Farmer,1.0,blood|blood of christ|demon|key|loud sex,http://www.imdb.com/title/tt0114608/?ref_=fn_tt_tt_1,104.0,English,USA,R,13000000.0,1995.0,851.0,1.85,0,6.7
Planet 51 ,Color,Jorge Blanco,156.0,91.0,2.0,480.0,Gary Oldman,12000.0,42194060.0,Adventure|Animation|Comedy|Family|Sci-Fi,Dwayne Johnson,41259,22668,James Corden,1.0,alien|alien planet|astronaut|planet|teenager,http://www.imdb.com/title/tt0762125/?ref_=fn_tt_tt_1,72.0,English,Spain,PG,70000000.0,2009.0,10000.0,2.35,0,6.1
The Proposal ,Color,Anne Fletcher,224.0,108.0,98.0,723.0,Denis O'Hare,16000.0,163947053.0,Comedy|Drama|Romance,Ryan Reynolds,227824,18656,Craig T. Nelson,1.0,alaska|deportation|father son relationship|male objectification|sitka alaska,http://www.imdb.com/title/tt1041829/?ref_=fn_tt_tt_1,273.0,English,USA,PG-13,40000000.0,2009.0,896.0,2.35,10000,6.7
The Angry Birds Movie ,Color,Clay Kaytis,141.0,97.0,6.0,415.0,Josh Gad,22000.0,107225164.0,Action|Animation|Comedy|Family,Peter Dinklage,27130,24350,Keegan-Michael Key,0.0,butt|downward duck|fish|kingfisher|pig,http://www.imdb.com/title/tt1985949/?ref_=fn_tt_tt_1,126.0,English,USA,PG,73000000.0,2016.0,1000.0,1.85,14000,6.3
Emma             ,Color,,10.0,240.0,,334.0,Blake Ritson,805.0,,Comedy|Drama|Romance,Romola Garai,10388,2563,Rupert Evans,1.0,friendship|love triangle|matchmaker|naivety|opposites attract,http://www.imdb.com/title/tt1366312/?ref_=fn_tt_tt_1,50.0,English,UK,,,,432.0,1.78,0,8.2
Indiana Jones and the Kingdom of the Crystal Skull ,Color,Steven Spielberg,470.0,122.0,14000.0,1000.0,Ray Winstone,11000.0,317011114.0,Action|Adventure|Fantasy,Harrison Ford,333847,14959,Jim Broadbent,2.0,cult figure|femme fatale|indiana jones|unsubtitled foreign language|year 1957,http://www.imdb.com/title/tt0367882/?ref_=fn_tt_tt_1,2054.0,English,USA,PG-13,185000000.0,2008.0,1000.0,2.35,5000,6.2
"Definitely, Maybe ",Color,Adam Brooks,160.0,112.0,20.0,61.0,Sakina Jaffrey,16000.0,31973840.0,Comedy|Drama|Romance,Ryan Reynolds,127760,16289,Paulina Gerzon,5.0,college|daughter|girl|sex|wisconsin,http://www.imdb.com/title/tt0832266/?ref_=fn_tt_tt_1,168.0,English,Germany,PG-13,,2008.0,109.0,2.35,0,7.2
Inglourious Basterds ,Color,Quentin Tarantino,486.0,153.0,16000.0,11000.0,Brad Pitt,13000.0,120523073.0,Adventure|Drama|War,Michael Fassbender,885175,36741,Christoph Waltz,1.0,france|german|nazis|revenge|scalping,http://www.imdb.com/title/tt0361748/?ref_=fn_tt_tt_1,1527.0,English,USA,R,75000000.0,2009.0,11000.0,2.35,42000,8.3
Blood Ties ,Color,Guillaume Canet,91.0,144.0,0.0,745.0,Lili Taylor,15000.0,41229.0,Crime|Drama|Thriller,Mila Kunis,14612,18442,Billy Crudup,6.0,1970s|flashback|love|money|murder,http://www.imdb.com/title/tt1747958/?ref_=fn_tt_tt_1,41.0,English,France,R,25500000.0,2013.0,960.0,2.35,0,6.5
Waking Ned Devine ,Color,Kirk Jones,94.0,91.0,52.0,482.0,David Kelly,773.0,24788807.0,Comedy,James Nesbitt,21245,1965,Fionnula Flanagan,0.0,dead body|death|lottery|small town|village,http://www.imdb.com/title/tt0166396/?ref_=fn_tt_tt_1,213.0,English,UK,PG,3000000.0,1998.0,588.0,2.35,0,7.4
Robot & Frank ,Color,Jake Schreier,252.0,89.0,14.0,215.0,Joshua Ormond,902.0,3325638.0,Comedy|Crime|Drama|Sci-Fi,Frank Langella,52509,1980,Ana Gasteyer,3.0,burglary|dementia|near future|robot|thief,http://www.imdb.com/title/tt1990314/?ref_=fn_tt_tt_1,84.0,English,USA,PG-13,2500000.0,2012.0,291.0,2.35,13000,7.1
Ride Along ,Color,Tim Story,146.0,99.0,167.0,460.0,Tika Sumpter,655.0,134141530.0,Action|Comedy|Crime|Romance,Bruce McGill,75903,2394,Bryan Callen,1.0,gunfight|outrunning explosion|police|security guard|street shootout,http://www.imdb.com/title/tt1408253/?ref_=fn_tt_tt_1,109.0,English,USA,PG-13,25000000.0,2014.0,521.0,2.35,0,6.2
Shadow Conspiracy ,Color,George P. Cosmatos,24.0,103.0,170.0,269.0,Ben Gazzara,849.0,2154540.0,Action|Thriller,Sam Waterston,3803,2457,Nicholas Turturro,2.0,american president|assassin|conspiracy|president|white house,http://www.imdb.com/title/tt0120107/?ref_=fn_tt_tt_1,41.0,English,USA,R,45000000.0,1997.0,623.0,2.35,68,4.9
Mary Reilly ,Color,Stephen Frears,46.0,108.0,350.0,77.0,Bronagh Gallagher,8000.0,5600000.0,Drama|Horror|Romance|Thriller,Julia Roberts,11913,8349,George Cole,1.0,19th century|butler|housemaid|laboratory|servant,http://www.imdb.com/title/tt0117002/?ref_=fn_tt_tt_1,97.0,English,USA,R,47000000.0,1996.0,115.0,1.85,616,5.8
Must Love Dogs ,Color,Gary David Goldberg,120.0,98.0,30.0,664.0,Victor Webster,944.0,43894863.0,Comedy|Romance,Stockard Channing,25883,4879,Elizabeth Perkins,2.0,date|dating|dog|love|teacher,http://www.imdb.com/title/tt0417001/?ref_=fn_tt_tt_1,262.0,English,USA,PG-13,30000000.0,2005.0,940.0,2.35,0,5.9
Love Jones ,Color,Theodore Witcher,16.0,104.0,28.0,582.0,Nia Long,962.0,12514138.0,Drama|Romance,Leonard Roberts,2801,3871,Larenz Tate,0.0,african american|cult film|ex boyfriend|middle class|sex,http://www.imdb.com/title/tt0119572/?ref_=fn_tt_tt_1,28.0,English,USA,R,10000000.0,1997.0,826.0,1.85,1000,7.4
Old Dogs ,Color,Walt Becker,124.0,88.0,12.0,931.0,Bernie Mac,49000.0,49474048.0,Comedy|Family,Robin Williams,31191,53370,Ann-Margret,2.0,best friend|business deal|impulse|public relations|twin,http://www.imdb.com/title/tt0976238/?ref_=fn_tt_tt_1,120.0,English,USA,PG,35000000.0,2009.0,1000.0,1.85,0,5.4
Tuck Everlasting ,Color,Jay Russell,69.0,90.0,13.0,613.0,Sissy Spacek,882.0,19158074.0,Drama|Family|Fantasy|Romance,William Hurt,17983,2661,Jonathan Jackson,2.0,fountain of youth|immortality|secret|woods|young man,http://www.imdb.com/title/tt0283084/?ref_=fn_tt_tt_1,127.0,English,USA,PG,15000000.0,2002.0,874.0,2.35,0,6.7
Lolita , Black and White,Stanley Kubrick,103.0,152.0,0.0,177.0,Shelley Winters,618.0,,Crime|Drama|Romance,James Mason,67825,1404,Lois Maxwell,0.0,lolita|nymphet|older man young girl relationship|professor|writer,http://www.imdb.com/title/tt0056193/?ref_=fn_tt_tt_1,207.0,English,UK,Not Rated,2000000.0,1962.0,367.0,1.66,0,7.7
Black Nativity ,Color,Kasi Lemmons,40.0,93.0,148.0,170.0,Mary J. Blige,549.0,7017178.0,Drama|Family|Music|Musical,Jennifer Hudson,1633,1373,Vondie Curtis-Hall,5.0,based on stage musical|based on the bible|christmas|color in title|nativity,http://www.imdb.com/title/tt1425922/?ref_=fn_tt_tt_1,17.0,English,USA,PG,17500000.0,2013.0,269.0,2.35,0,4.4
TRON: Legacy ,Color,Joseph Kosinski,469.0,125.0,364.0,1000.0,Olivia Wilde,12000.0,172051787.0,Action|Adventure|Sci-Fi,Jeff Bridges,264186,25549,James Frain,0.0,arcade|bridge|disappearance|escape|warrior,http://www.imdb.com/title/tt1104001/?ref_=fn_tt_tt_1,665.0,English,USA,PG,170000000.0,2010.0,10000.0,2.35,30000,6.8
Entourage             ,Color,,52.0,28.0,,576.0,Kevin Connolly,680.0,,Comedy|Drama,Debi Mazar,135643,2867,Kevin Dillon,2.0,actor|fame|friendship between men|hollywood california|sitcom,http://www.imdb.com/title/tt0387199/?ref_=fn_tt_tt_1,145.0,English,USA,TV-MA,,,638.0,1.78,0,8.5
Monty Python and the Holy Grail ,Color,Terry Gilliam,131.0,91.0,0.0,332.0,Michael Palin,795.0,1229197.0,Adventure|Comedy|Fantasy,Eric Idle,382240,2158,Terry Jones,0.0,camelot|holy grail|king arthur|knight|lancelot,http://www.imdb.com/title/tt0071853/?ref_=fn_tt_tt_1,660.0,English,UK,PG,229575.0,1975.0,561.0,1.66,14000,8.3
St. Vincent ,Color,Theodore Melfi,275.0,102.0,51.0,360.0,Naomi Watts,13000.0,44134898.0,Comedy|Drama,Bill Murray,72803,20330,Reg E. Cathey,3.0,bullying|grumpy old man|school presentation|stroke|stroke recovery,http://www.imdb.com/title/tt2170593/?ref_=fn_tt_tt_1,171.0,English,USA,PG-13,13000000.0,2014.0,6000.0,1.85,33000,7.3
Jefferson in Paris ,Color,James Ivory,20.0,139.0,133.0,5.0,Todd Boyce,423.0,2474000.0,Biography|Drama|History|Romance,Seth Gilliam,2427,446,Nigel Whitmey,1.0,18th century|ambassador|french revolution|friendship|thomas jefferson,http://www.imdb.com/title/tt0113463/?ref_=fn_tt_tt_1,27.0,English,France,PG-13,14000000.0,1995.0,15.0,1.85,127,5.7
Poltergeist ,Color,Tobe Hooper,223.0,120.0,365.0,723.0,Zelda Rubinstein,887.0,76600000.0,Fantasy|Horror,Heather O'Rourke,105446,3876,Craig T. Nelson,0.0,ghost|haunted|haunting|house|paranormal investigator,http://www.imdb.com/title/tt0084516/?ref_=fn_tt_tt_1,321.0,English,USA,PG,10700000.0,1982.0,770.0,2.35,11000,7.4
Please Give ,Color,Nicole Holofcener,133.0,90.0,132.0,547.0,Thomas Ian Nicholas,1000.0,4033268.0,Comedy|Drama,Oliver Platt,9808,3692,Ann Morgan Guilbert,0.0,apartment|first date|neighbor|new york|new york city,http://www.imdb.com/title/tt0878835/?ref_=fn_tt_tt_1,53.0,English,USA,R,,2010.0,864.0,2.35,0,6.6
Draft Day ,Color,Ivan Reitman,159.0,110.0,425.0,148.0,Chi McBride,3000.0,28831145.0,Drama|Sport,Jennifer Garner,39357,3757,Patrick St. Esprit,1.0,cleveland browns|head coach|linebacker|nfl|team owner,http://www.imdb.com/title/tt2223990/?ref_=fn_tt_tt_1,113.0,English,USA,R,25000000.0,2014.0,466.0,2.35,14000,6.8
The French Connection ,Color,William Friedkin,138.0,104.0,607.0,109.0,Fernando Rey,813.0,,Action|Crime|Drama|Thriller,Roy Scheider,82476,1196,Tony Lo Bianco,0.0,crime boss|drug smuggling|heroin|mafia boss|organized crime,http://www.imdb.com/title/tt0067116/?ref_=fn_tt_tt_1,280.0,English,USA,R,1800000.0,1971.0,165.0,1.85,0,7.8
Sleepers , Black and White,Barry Levinson,73.0,147.0,272.0,893.0,Brad Pitt,22000.0,53300852.0,Crime|Drama|Thriller,Robert De Niro,154487,37076,Minnie Driver,3.0,boy|guard|kicked in the crotch|prank|sexual abuse,http://www.imdb.com/title/tt0117665/?ref_=fn_tt_tt_1,259.0,English,USA,R,44000000.0,1996.0,11000.0,2.35,0,7.5
Gracie ,Color,Davis Guggenheim,65.0,95.0,49.0,261.0,John Doman,702.0,2955039.0,Biography|Drama|Sport,Emma Bell,3624,2007,Carly Schroeder,1.0,boy|girl|soccer|south orange new jersey|teenager,http://www.imdb.com/title/tt0441007/?ref_=fn_tt_tt_1,27.0,English,USA,PG-13,9000000.0,2007.0,616.0,2.35,313,6.2
Bodyguards and Assassins ,Color,Teddy Chan,55.0,139.0,3.0,107.0,Simon Yam,556.0,,Action|Drama|History,Bingbing Fan,6263,1059,Nicholas Tse,0.0,giant|hong kong|hook and chain|knife fight|martial artist,http://www.imdb.com/title/tt1403130/?ref_=fn_tt_tt_1,33.0,Mandarin,China,,23000000.0,2009.0,155.0,2.35,765,6.9
